0,2.44,,,,,,,
0,2.44,,,,,,,
0,2.44,,,,,,,
1,4.58,,,,,,,
0,5.81,,,,,,,
0,5.81,,,,,,,
0,5.81,,,,,,,
0,5.81,,,,,,,
0,5.92,,,,,,,
1,6.12,,,,,,,
0,6.12,,,,,,,
